election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,normalized_option,models_run,model_core_agreement,model_agreed_dimension,model_agreed_direction,model_agreed_scorable,qwen_suggested_scorable,adjudication_status
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,g) Welfare,spending_welfare,economic_ideology,-1.0,high,ordinal,rule_mapped,welfare,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,h) Other or expanded categories,open_ended_other,non_scorable,,high,,non_scorable,other or expanded categories,2.0,False,,,,False,accepted_non_scorable
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,a) Alcohol taxes,tax_alcohol,economic_ideology,-1.0,medium,ordinal,rule_mapped,alcohol taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,b) Capital gains taxes,tax_capital_gains,economic_ideology,-1.0,high,ordinal,rule_mapped,capital gains taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,c) Cigarette taxes,tax_cigarette,economic_ideology,-1.0,medium,ordinal,rule_mapped,cigarette taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,d) Corporate taxes,tax_corporate,economic_ideology,-1.0,high,ordinal,rule_mapped,corporate taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,e) Gasoline taxes,tax_gasoline,economic_ideology,-1.0,medium,ordinal,rule_mapped,gasoline taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,"f) Income taxes (incomes below $75,000)",tax_income_lower,economic_ideology,-1.0,high,ordinal,rule_mapped,"income taxes (incomes below $75,000)",,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,"g) Income taxes (incomes above $75,000)",tax_income_upper,economic_ideology,-1.0,high,ordinal,rule_mapped,"income taxes (incomes above $75,000)",,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,h) Inheritance taxes,tax_inheritance,economic_ideology,-1.0,high,ordinal,rule_mapped,inheritance taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,i) Property taxes,tax_property,economic_ideology,-1.0,medium,ordinal,rule_mapped,property taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,j) Sales taxes,tax_sales,economic_ideology,-1.0,medium,ordinal,rule_mapped,sales taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,k) Vehicle taxes,tax_vehicle,economic_ideology,-1.0,medium,ordinal,rule_mapped,vehicle taxes,,,,,,,accepted_deterministic_rule
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,l) Other or expanded categories,open_ended_other,non_scorable,,high,,non_scorable,other or expanded categories,2.0,False,,,,False,accepted_non_scorable
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,m) Should Alabama create a state lottery with proceeds funding education?,education_lottery,position_only,,high,binary,position_only,should alabama create a state lottery with proceeds funding education?,,,,,,,accepted_position_only
2002.0,"Budgetary, Spending and Tax Issues",State Budget: Indicate the funding levels you will support for the following general categories.State Taxes: Indicate the tax levels you will support.,n) Should Internet sales be taxed?,economic_internet_sales_tax,economic_ideology,-1.0,high,binary,rule_mapped,should internet sales be taxed?,,,,,,,accepted_deterministic_rule
2002.0,Campaign Finance and Governmental Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.c) Do you support limiting the following types of contributions to state legislative and gubernatorial candidates?,a) Do you support the current limit of two four-year terms for Alabama governors?,government_term_limits,position_only,,high,binary,position_only,do you support the current limit of two four-year terms for alabama governors?,,,,,,,accepted_position_only
2002.0,Campaign Finance and Governmental Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.c) Do you support limiting the following types of contributions to state legislative and gubernatorial candidates?,b) Do you support limiting the number of terms for Alabama state senators and representatives?,government_term_limits,position_only,,high,binary,position_only,do you support limiting the number of terms for alabama state senators and representatives?,,,,,,,accepted_position_only
2002.0,Campaign Finance and Governmental Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.c) Do you support limiting the following types of contributions to state legislative and gubernatorial candidates?,1) Individual,campaign_contribution_limits_individual,position_only,,high,binary,position_only,individual,,,,,,,accepted_position_only
2002.0,Campaign Finance and Governmental Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.c) Do you support limiting the following types of contributions to state legislative and gubernatorial candidates?,2) PAC,campaign_contribution_limits_pac,position_only,,high,binary,position_only,pac,,,,,,,accepted_position_only
2002.0,Campaign Finance and Governmental Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.c) Do you support limiting the following types of contributions to state legislative and gubernatorial candidates?,3) Corporate,campaign_contribution_limits_corporate,position_only,,high,binary,position_only,corporate,,,,,,,accepted_position_only
