item_id,election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidate_count,selected_response_count,priority
9AB268BFF1D3F9A4,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,d) Modernization of weaponry and equipment,,,,,,unmapped,2,2,2002
E8557CCF6A1A45C6,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,e) National missile defense,,,,,,unmapped,2,2,2002
D2B909AEBF3B4FF5,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,f) Pay for active duty personnel,,,,,,unmapped,2,2,2002
B1CFFE328E36CBDD,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,g) Programs to improve troop retention rates,,,,,,unmapped,2,2,2002
C9F2C4F26A8FA5B2,2004.0,"Budgetary, Spending, and Tax Issues, Part 2: Defense Spending",Defense Spending,h) Research and development of new weapons,,,,,,unmapped,2,2,2002
4342AED60B27F60F,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:","a) Less than $25,000",,,,,,unmapped,2,2,2002
F413A457A3DF7E0A,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:","b) $25,000-$75,000",,,,,,unmapped,2,2,2002
1462811B6BEF7E8E,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:","c) $75,000-$150,000",,,,,,unmapped,2,2,2002
2FA19A160BB160D3,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:","d) Over $150,000",,,,,,unmapped,2,2,2002
395CA405B859D515,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:","f) Over $40,000",,,,,,unmapped,2,2,2002
69FEB42BD91CB4EB,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",a) Charitable contributions,,,,,,unmapped,2,2,2002
416744BE02939815,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",b) Child tax credit,,,,,,unmapped,2,2,2002
31B87033DC6AF8AA,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",c) Earned income tax credit,,,,,,unmapped,2,2,2002
D23C256F53A139E4,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",d) Medical expense deduction,,,,,,unmapped,2,2,2002
157A7A9D59C4B90F,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",e) Mortgage deduction,,,,,,unmapped,2,2,2002
506A27C3B9CFDCEC,2004.0,"Budgetary, Spending, and Tax Issues, Part 3: Taxes (A)","Using the key above, indicate what federal tax levels you support for the following general categories. Select one number per category.TaxesIncome Taxes:Family IncomeRetiree IncomeOther Taxes:Deductions/Credits:",f) Student loan credit,,,,,,unmapped,2,2,2002
DD40591567AA8A5F,2004.0,"Budgetary, Spending, and Taxes, Part 3: Taxes (B)",,5) Do you support eliminating taxes on dividends paid to individual investors?,,,,,,unmapped,2,2,2002
4A6E0059084BD308,2004.0,"Budgetary, Spending, and Taxes, Part 3: Taxes (B)",,6) Should a married couple filing jointly pay the same taxes as if they were an unmarried couple filing separately?,,,,,,unmapped,2,2,2002
97FCDF91331FC5A4,2004.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,b) Increase the amount individuals are permitted to contribute to federal campaigns.,,,,,,unmapped,2,2,2002
2F8FB29BAB8326E8,2004.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,e) Allow ads paid for by soft money that support or attack a candidate for federal office.,,,,,,unmapped,2,2,2002
77E00AFD9CA196AE,2004.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,h) Do you support instant run-off voting (IRV)?,,,,,,unmapped,2,2,2002
AC6BDB92D39B9AAD,2004.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,i) Should Election Day be a national holiday?,,,,,,unmapped,2,2,2002
81C04B16240F1741,2004.0,Campaign Finance and Government Reform Issues,Indicate which principles you support (if any) regarding campaign finance and government reform.,k) Should marriage be restricted to a union only between a man and a woman?,,,,,,unmapped,2,2,2002
1E9E308276025AF3,2004.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,"c) Impose ""truth in sentencing"" for violent criminals so they serve full sentences with no chance of parole.",,,,,,unmapped,2,2,2002
8B0ECA0A22DC117B,2004.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,e) Support programs to provide prison inmates with drug and alcohol addiction treatment.,,,,,,unmapped,2,2,2002
034CAB950B45E837,2004.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,g) Support additional criminal penalties if a fetus is killed in the commission of a federal crime against a pregnant woman.,,,,,,unmapped,2,2,2002
474DD24D18E55D22,2004.0,Crime Issues,Indicate which principles you support (if any) regarding crime.,i) Support programs that provide job training and placement services for at-risk youth.,,,,,,unmapped,2,2,2002
09DF88202C3092F8,2004.0,Drug Issues,Indicate which principles you support (if any) regarding drugs.,a) Support mandatory jail sentences for selling illegal drugs.,,,,,,unmapped,2,2,2002
A67C424BDB0C658E,2004.0,Drug Issues,Indicate which principles you support (if any) regarding drugs.,b) Expand federally sponsored drug education and drug treatment programs.,,,,,,unmapped,2,2,2002
B32A3FA6FF5A5DFD,2004.0,Drug Issues,Indicate which principles you support (if any) regarding drugs.,e) Increase border security to stop the flow of illegal drugs into the United States.,,,,,,unmapped,2,2,2002
2609AFD71A94FE7F,2004.0,Education Issues,Indicate which principles you support (if any) regarding education.,i) Support changing the mission of Head Start to emphasize improving the math and reading skills of disadvantaged children.,,,,,,unmapped,2,2,2002
1CE286F73F4D5FF5,2004.0,Education Issues,Indicate which principles you support (if any) regarding education.,m) Support federal tax incentives to help families save for college.,,,,,,unmapped,2,2,2002
FAD961F5EA5B06C5,2004.0,Employment and Affirmative Action Issues,1) Indicate which principles you support (if any) regarding employment.2) Indicate which principles you support (if any) regarding affirmative action.,b) Reduce government regulation of the private sector in order to encourage investment and economic expansion.,,,,,,unmapped,2,2,2002
0D26CAC83DDC0DE2,2004.0,Employment and Affirmative Action Issues,1) Indicate which principles you support (if any) regarding employment.2) Indicate which principles you support (if any) regarding affirmative action.,"d) Encourage employers to offer flex-time scheduling, comp-time, and unpaid leave for family emergencies.",,,,,,unmapped,2,2,2002
90BEED51891085D8,2004.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,d) Relax logging restrictions on federal lands.,,,,,,unmapped,2,2,2002
13C2703805413FA2,2004.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,e) Relax standards on federal lands to allow increased recreational usage.,,,,,,unmapped,2,2,2002
C76AC3E6D6718DD2,2004.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,"f) Support increased development of traditional energy resources (e.g. coal, natural gas, oil).",,,,,,unmapped,2,2,2002
22601D857FAF3AB4,2004.0,Environment and Energy Issues,Indicate which principles you support (if any) regarding the environment and energy.,i) Encourage further development and use of alternative fuels to reduce pollution.,,,,,,unmapped,2,2,2002
55F60251AD8AC38E,2004.0,Gun Issues,Indicate which principles you support (if any) regarding guns.,"j) Support legislation that would protect manufacturers, distributors, dealers, and importers of firearms from civil lawsuits by crime victims.",,,,,,unmapped,2,2,2002
E7E0FDD5F3623CE5,2004.0,Health Issues,Indicate which principles you support (if any) regarding health care.,c) Support a Patient's Bill of Rights which includes appeal mechanisms when claims are denied.,,,,,,unmapped,2,2,2002
C01AB9505F9C6E13,2004.0,Health Issues,Indicate which principles you support (if any) regarding health care.,e) Expand eligibility for tax-free medical savings accounts.,,,,,,unmapped,2,2,2002
8DF16C0663346678,2004.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,b) Establish English as the official national language.,,,,,,unmapped,2,2,2002
CC12B0B122D4A6E9,2004.0,Immigration Issues,Indicate which principles you support (if any) regarding immigration.,f) Support the detention of asylum seekers from countries known to sponsor terrorism.,,,,,,unmapped,2,2,2002
9C1E762B43E661B0,2004.0,"International Aid, International Policy, and Trade Issues, Part 1: International Aid",International AidIndicate which principles you support (if any) regarding United States economic assistance.,a) Aid should be granted to countries when extraordinary circumstances cause disaster and threaten civilian lives.,,,,,,unmapped,2,2,2002
