votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,6,f) Increase state funding for Head Start in order to serve additional children and/or increase services from a half to a full day.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,7,g) Increase state funding for community centers and other social agencies in areas with at-risk youth.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,8,h) Support state funding of programs for at-risk youth such as guaranteed college loans and job training and placement.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,9,i) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,10,j) Do you believe that the Alabama government should include sexual orientation in Alabama's anti-discrimination laws?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,Social Issues,Indicate which principles you support (if any) regarding social issues.,11,k) Do you believe that the Alabama government should recognize same-sex marriages?,No,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,1,a) Agriculture,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,2,b) Education (K-12),Slightly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,3,c) Education (Higher),Slightly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,4,d) Environment,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,5,e) Health care,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,6,f) Law enforcement,Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,7,"g) Transportation infrastructure (highways, roads, bridges)",Greatly Increase,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,8,h) Welfare,Slightly Decrease,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Budget,Indicate the funding levels you will support for the following general categories. Select one level only.,9,i) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,1,a) Alcohol taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,2,b) Capital gains taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,3,c) Cigarette taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,4,d) Corporate taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,5,e) Gas taxes,Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
5646,Blaine Galliher,1998,Alabama State Legislative Election 1998 National Political Awareness Test,State Taxes,Indicate the tax levels you will support. Select one level only.,6,"f) Income taxes (incomes below $75,000)",Maintain Status,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5646/blaine-galliher
