election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,a) Increase state funds for construction of state prisons and for hiring of additional prison staff.,crime_prison_construction,criminal_justice_position,1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,b) Support contracting with private sector firms to build and/or manage state prisons.,,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,c) Support the use of the death penalty in Alabama.,crime_death_penalty,criminal_justice_position,1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,d) Support programs to provide prison inmates with vocational and job-related skills and job-placement assistance when released.,crime_prison_job_training,criminal_justice_position,-1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,e) End parole for repeat violent offenders.,crime_repeat_violent_parole,criminal_justice_position,1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,f) Implement penalties other than incarceration for certain non-violent offenders.,crime_alternative_sentencing,criminal_justice_position,-1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,g) Decriminalize the use of marijuana for medicinal purposes.,,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,h) Strengthen penalties and sentences for drug-related crimes.,crime_drug_penalties,criminal_justice_position,1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,i) Support the lower .08 blood-alcohol-content limit defining drunk driving.,,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,j) Minors accused of a violent crime should be prosecuted as adults.,crime_minors_adult_prosecution,criminal_justice_position,1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,"k) Require that crimes based on gender, sexual orientation or disability be prosecuted as hate crimes.",,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,l) Ban the use of racial profiling by law enforcement officers.,,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,m) Increase state funding for community centers and other social agencies in areas with at-risk youth.,social_at_risk_youth_services,social_ideology,-1.0,high,binary,rule_mapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,n) Increase state funding for additional security of critical infrastructure against terrorist attacks.,,,,,,unmapped
2002.0,Crime Issues,Indicate which principles you support (if any) to address crime.,o) Other or expanded principles,open_ended_other,non_scorable,,high,,non_scorable
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,a) Support national standards and testing of public school students.,education_national_testing,education_position,1.0,medium,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,"b) Provide parents with state-funded vouchers to send their children to any participating school (public, private, religious).",education_vouchers,education_position,1.0,medium,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,c) Increase state funds for school capital improvements (e.g. buildings and infrastructure).,education_school_capital_funding,education_position,-1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,d) Increase state funds for hiring additional teachers.,education_additional_teachers,education_position,-1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,e) Support teacher testing and reward teachers with merit pay.,education_teacher_testing_merit_pay,education_position,1.0,medium,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,f) Support displaying the Ten Commandments in public schools.,social_religious_display,social_ideology,1.0,medium,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,g) Endorse teacher-led voluntary prayer in public schools.,social_voluntary_school_prayer,social_ideology,1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,h) Require public schools to administer high school exit exams.,education_exit_exams,education_position,1.0,medium,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,i) Provide state funding to increase teacher salaries.,education_teacher_salaries,education_position,-1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,j) Increase state funding to expand Head Start programs.,,,,,,unmapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,k) Provide state funding for tax incentives and financial aid to help make college more affordable.,education_college_affordability,education_position,-1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,l) Support a constitutional amendment giving communities control over local school funding and standards.,,,,,,unmapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,"m) Support age-appropriate sexual education programs that teach about abstinence, contraceptives and HIV/STD prevention methods.",social_comprehensive_sex_education,social_ideology,-1.0,high,binary,rule_mapped
2002.0,Educational Issues,Indicate which principles you support (if any) regarding education.,n) Support abstinence-only sexual education programs.,social_abstinence_education,social_ideology,1.0,high,binary,rule_mapped
